word,hamcount,spamcount,invham,invspam
wtqatme,2,0,1,0
wtqdeaxu,1,0,1,0
wtrigraphs,2,0,1,0
wtrjeba,1,0,1,0
wtrs,0,2,0,1
wtru,1,0,1,0
wtsam,7,0,1,0
wttejj,1,0,1,0
wtttssx,1,0,1,0
wtu,0,2,0,1
wtubp,1,0,1,0
wtufq,1,0,1,0
wtugdoe,1,0,1,0
wtuvy,1,0,1,0
wtux,1,0,1,0
wtvw,1,0,1,0
wtw,2,0,1,0
wtwapue,1,0,1,0
wtwu,0,4,0,1
wtwwtie,1,0,1,0
wtwy,1,0,1,0
wtx_hhgjuvnif,1,0,1,0
wtxadee,1,0,1,0
wtxuorg,0,10,0,1
wtycc,2,0,1,0
wtyfamahvvc,2,0,1,0
wtymbun,1,0,1,0
wtzanke,1,0,1,0
wtzkea,2,0,1,0
wu,73,22,1,1
wua,3,0,1,0
wuaaaagaaaabwaaaaga,1,0,1,0
wuaaaajavlatwimaaaajameamshb,1,0,1,0
wuaaaajavz,3,0,1,0
wuaaaakaabt,1,0,1,0
wuaaaakaaczaavwegaaaeibsqaaaemb,1,0,1,0
wuaaaakaaczaavwsgaaaeiboaaaaemblaaaaeqbbaaa,1,0,1,0
wuaaaamamua,1,0,1,0
wuaaaatai,1,0,1,0
wuaaaatajp,1,0,1,0
wuaaaatajv,1,0,1,0
wuaaaatann,1,0,1,0
wuaaaciaad,1,0,1,0
wuaaagraacacwaathiaafumaab,1,0,1,0
wuaaaikaabdaavwgaaa,1,0,1,0
wuaaaikaabdaavwgaaaaiebyy,2,0,1,0
wuaacueaaasbgaacwqaaaqa,1,0,1,0
wuaaeweaaawbgaadwqaaaqaaaataqma,1,0,1,0
wuaafmeaabkbgaazaqaaaqaaaataqmabwaaapwc,1,0,1,0
wuaahqaaaaaaaugaadkdwaaqgmaagmqaadabaaadaaa,1,0,1,0
wuaakebaaalbgaa,1,0,1,0
wuaal,1,0,1,0
wuaalcfaaccbgaadwyaaakaaad,1,0,1,0
wuaamcqaabscwaazbeaaaimaab,1,0,1,0
wuaamqbaaalbgaa,1,0,1,0
wuaanab,1,0,1,0
wuaangfaadzbqaa,1,0,1,0
wuaanoqaadq,1,0,1,0
wuaaoqfaadlbqaa,1,0,1,0
wuaapafaadxbqaa,1,0,1,0
wuaapwfaad,1,0,1,0
wuadpaeadqbdda,1,0,1,0
wuapxh,0,2,0,1
wuarchive,3,2,1,1
wuaryrkh,0,2,0,1
wuauwb,1,0,1,0
wuawwaoaqaadgfeaagacgeaaambaac,1,0,1,0
wubbantubbing,1,0,1,0
wucetou,2,0,1,0
wudjthrvwwxuqv,2,0,1,0
wudsio,0,2,0,1
wue,4,0,1,0
wueaaaalqeeaaqaaadwaqcabaaaac,1,0,1,0
wueaaaalqeeaaqaaadwaqyabaaaac,1,0,1,0
wueaaaalqefaaqaaaataqqabaaaapabbgaiaaaajgypaaya,2,0,1,0
wuensche,0,8,0,1
wuerde,1,0,1,0
wuerzburg,7,0,1,0
wueuapcgrucbwuri,1,0,1,0
wuez,0,2,0,1
wufzwaa,0,1,0,1
wug,3,0,1,0
wugnet,6,0,1,0
wuh,4,0,1,0
wuhafmf,1,0,1,0
wuhafmfdwh,1,0,1,0
wujq,0,4,0,1
wuk,0,4,0,1
wulbaqaaaataqiabaaaac,1,0,1,0
wulbaqaaaataqiabaaaapabbwaeaaaalqeeaaga,1,0,1,0
wulbo,1,0,1,0
wulf,56,0,1,0
wulff,1,0,1,0
wumt,0,2,0,1
wunderlich,0,12,0,1
wunrno,1,0,1,0
wunsch,0,2,0,1
wurja,1,0,1,0
wurth,0,4,0,1
wurzel,14,0,1,0
wusapuketapyh,0,2,0,1
wustl,15,2,1,1
wutfrawanpsa,2,0,1,0
wuu,1,0,1,0
wuuqmmllnv,1,0,1,0
wuvb,0,2,0,1
wuvn,1,0,1,0
wuvy,1,0,1,0
wuwriktslkypczjc,1,0,1,0
wuxodalbiquzynnucodarovoqhavilac,0,2,0,1
wuya,2,0,1,0
wuyaaab,1,0,1,0
wuz,1,0,1,0
wuzuriqu,0,2,0,1
wv,42,12,1,1
wvadventures,1,0,1,0
wvaelet,1,0,1,0
wvandjnt,1,0,1,0
wvdsqslslo,2,0,1,0
wvg,1,0,1,0
wvhor,0,2,0,1
wvhzhjhzqzwzl,1,0,1,0
wviaaab,1,0,1,0
wvibbegcgqrbjae,2,0,1,0
wvjawa,1,0,1,0
wvjaxs,1,0,1,0
wvjazf,1,0,1,0
wvjbqqaaaataqqabqaaaakc,1,0,1,0
wvkyz,1,0,1,0
wvm,1,0,1,0
wvmbbugagqobnye,2,0,1,0
wvmo,0,3,0,1
wvnet,18,0,1,0
wvnkmux,0,2,0,1
wvnvm,18,0,1,0
wvon,1,0,1,0
wvpp,0,2,0,1
wvsi,0,2,0,1
wvtay,2,0,1,0
wvtbaqaaaataqiabaaaac,2,0,1,0
wvtbaqaaaataqiabaaaapabbwaeaaaalqeeaagaaaambg,2,0,1,0
wvtbomftwrjbsseywznbomfuwqeaaaalqecaaqa,1,0,1,0
wvtbosftaqvbmoedgz,1,0,1,0
wvu,16,0,1,0
wvuvzym,1,0,1,0
wvwbbnzkxvsbt,0,1,0,1
wvwmst,3,0,1,0
wvwxvommoqolkgghijjilpmhfgmv,1,0,1,0
wvwy,1,0,1,0
wvxudjje,2,0,1,0
wvxypl,0,6,0,1
wvy,1,0,1,0
wvzg,1,0,1,0
ww,19,18,1,1
wwa,2,0,1,0
wwaafceaab,1,0,1,0
wwaaisdaab,1,0,1,0
wwameeogsheqb,1,0,1,0
wwas,2,0,1,0
wwbiawiytabjawbuaabkaqcbaabrwr,1,0,1,0
wwchatwelsyyqpu,2,0,1,0
wwdbqaaabmcrf,1,0,1,0
wwdcqaaapocbgaiaaaa,1,0,1,0
wwdhasia,1,0,1,0
wwdjacchywhtb,1,0,1,0
wwdyhal,1,0,1,0
wweaaaqaaaataqmabwaaapwcaad,1,0,1,0
wwed,0,5,0,1
wweqaqqaaaataqqabaaaapabbwaeaaaalqecaacaaad,1,0,1,0
wwf,1,0,1,0
wwfybvgbvgvuavefuwfrbvebuavqavaftgfqbukbtgvcau,1,0,1,0
wwg,1,0,1,0
wwgbdefhqxnbyqfygwdbcofcqxmbw,1,0,1,0
wwguahybtgb,1,0,1,0
wwgvb,1,0,1,0
wwgzb,1,0,1,0
wwhtbf,1,0,1,0
wwihaaaa,1,0,1,0
wwii,10,0,1,0
wwitch,3,0,1,0
wwlm,1,0,1,0
wwls,1,0,1,0
wwlw,21,0,1,0
wwlwarms,1,0,1,0
wwmbmsf,1,0,1,0
wwn,4,0,1,0
wwnet,26,0,1,0
wwnq,1,0,1,0
wwns,1,0,1,0
wwo,1,0,1,0
wwofoemfrtkdbsu,1,0,1,0
wwp,2,0,1,0
wwpa,1,0,1,0
wwpj,1,0,1,0
wwps,1,0,1,0
wwpv,0,2,0,1
wwqeag,0,1,0,1
wwriten,1,0,1,0
wws,5,0,1,0
wwsbasnoaq,1,0,1,0
wwsd,0,2,0,1
wwsfoamjxtbdcau,1,0,1,0
wwsnasyepwlhbkkcxwspasceqglgbkocxgssasueswkxblmcsaszaq,1,0,1,0
wwsu,1,0,1,0
wwtpaomerwkwbl,1,0,1,0
wwul,1,0,1,0
wwv,1,0,1,0
wwvs,0,2,0,1
www,115,0,1,0
wwx,2,0,1,0
wwxsalpeynhaa,1,0,1,0
wwxsoakyqzcnoilme,1,0,1,0
wwy,1,0,1,0
wwzfnqmebttdacu,1,0,1,0
wwȩρauڥn줽qȧ浡fpڭ,0,2,0,1
wx,11,5,1,1
wxaa,1,0,1,0
wxaaaaaeaaaalqegaaqaaaataqmabwaaabgeqakqbpkbjgueaaaalqeeaaqa,1,0,1,0
wxaaaaaeaaaalqehaaqaaaataqmabwaaabge,1,0,1,0
wxaab,1,0,1,0
wxaavweqabaa,3,0,1,0
wxahbq,1,0,1,0
wxbcjz,1,0,1,0
wxhbvafiqbdbqqa,1,0,1,0
wxms,1,0,1,0
wxn,1,0,1,0
wxniu,1,0,1,0
wxo,1,0,1,0
wxoankfbaaaac,2,0,1,0
wxoelqribb,1,0,1,0
wxofu,0,1,0,1
wxrjmhvs,2,0,1,0
wxs,72,0,1,0
wxskqiiotcq,0,12,0,1
wxta,1,0,1,0
wxwaaabgwyqaaab,1,0,1,0
wxwaaabgwyyaaab,1,0,1,0
wxwz,1,0,1,0
wxx,1,0,1,0
wxxyqspzykajl,0,2,0,1
wxzfxc,1,0,1,0
wy,15,5,1,1
wya,5,0,1,0
wyaaaaaaaaa,1,0,1,0
wyaaaaaaaaaaaaaaaaaaaaaaaaa,1,0,1,0
wyaaaadaaajaaaa,1,0,1,0
wyaaaikaabdaavwgaaaaiebyy,2,0,1,0
wyaaaka,1,0,1,0
wyaaakaaad,3,0,1,0
wyaagmeaabgbwaatqqaaaqaaaataqma,1,0,1,0
wyaagqeaabjbwaa,1,0,1,0
wyaahqaaaaaaaugaacvbgaawwyaapkgaabfbwaadaaaaaaabaya,1,0,1,0
wyaaiobaaazbwaataeaaaka,1,0,1,0
wyaaiybaaadbwaaoqeaaakaaad,1,0,1,0
wyaajqfaaajbgaafq,1,0,1,0
wyaakkeaabjbwaa,1,0,1,0
wyaakkeaacbbwaaequaaakaaad,1,0,1,0
wyaalaeaadzbgaa,1,0,1,0
wyaalueaabubwaabquaaakaaad,1,0,1,0
wyaapceaaaeaaaalqedaacaaad,2,0,1,0
wyaapyeaababwaaowuaaakaaad,1,0,1,0
wyabaaaaaaa,1,0,1,0
wyadditbun,0,2,0,1
wyandotte,0,3,0,1
wyanhoibubzwwufn,1,0,1,0
wyant,1,0,1,0
wyatt,0,14,0,1
wyaugaaaqaaggfbaaga,1,0,1,0
wyauwazaqaagqfbaaka,1,0,1,0
wycfu,2,0,1,0
wyden,2,0,1,0
wyexfscbmn,1,0,1,0
wyf,1,0,1,0
wyfs,0,2,0,1
wygufrlcvdu,1,0,1,0
wygzc,1,0,1,0
wyix,1,0,1,0
wyjagaaaaaawaaaaaaaaeyyaaaatwljcm,1,0,1,0
wyk,1,0,1,0
wykiv,0,2,0,1
wyl,5,0,1,0
wymhh,2,0,1,0
wynd,1,0,1,0
wynivyhi,0,2,0,1
wynkoop,0,4,0,1
wynn,0,4,0,1
wynne,17,0,1,0
wyoming,8,203,1,1
wyonnia,1,0,1,0
wyp,2,0,1,0
wyqiokjobdbo,0,1,0,1
wyreside,0,2,0,1
wyrit,0,2,0,1
wyse,29,0,1,0
wysiwyg,5,0,1,0
wyss,23,0,1,0
wyuqru_rbp,1,0,1,0
wyvvddjyxdyekblkdn,1,0,1,0
wyw,1,0,1,0
wywdlcyagxcogtwvyz,3,0,1,0
wyxrpymlsaxr,1,0,1,0
wyyaaab,1,0,1,0
wyͽwch,1,0,1,0
wyԣwx,1,0,1,0
wz,4,25,1,1
wza,2,0,1,0
wzagaqf,1,0,1,0
wzamwzm,2,0,1,0
wzav,1,0,1,0
wzc,0,1,0,1
wzcewan,1,0,1,0
wzczov,0,4,0,1
wzda,1,0,1,0
wzdb,1,0,1,0
wzfzld,0,2,0,1
wzhqa,1,0,1,0
wzjg,1,0,1,0
wzlv,0,1,0,1
wzqacedqq,1,0,1,0
wzqghllwiyz,1,0,1,0
wzqjrecmkys,0,2,0,1
wzsjezc,1,0,1,0
wzveivskndnorycypcq,0,8,0,1
wzw,1,0,1,0
wzwk,1,0,1,0
wzxaugfbaaaac,1,0,1,0
wzxj,1,0,1,0
wzxjh,1,0,1,0
wzxjhymlsaxr,2,0,1,0
wzxjpu,4,0,1,0
wzxjzlcb,1,0,1,0
wzxy,1,0,1,0
wzz,1,0,1,0
wzzswzmcwzzmwz,2,0,1,0
wzګhυdúbob,0,2,0,1
wķ,0,2,0,1
wŵoztboie,1,0,1,0
wơg,0,2,0,1
wȸg,0,8,0,1
wρbs,0,2,0,1
wӹq,0,2,0,1
x,9824,7703,1,1
x_,0,8,0,1
x_accept_lang,1,0,1,0
x_auth_warning,2,0,1,0
x_energy_corporation,0,2,0,1
x_o,2,0,1,0
x_s,2,0,1,0
x_t,1,0,1,0
xa,16,18,1,1
xaa,593,505,1,1
xaaaa,1,0,1,0
xaaaaaaaa,1,0,1,0
xaaaaaaaaaaaaaaaaaaa,1,0,1,0
xaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1,0,1,0
xaaaaaaaaaaaaaaaaaaakaacaf,1,0,1,0
xaaaaaaaaaaaaaaasc,1,0,1,0
xaaaaambg,3,0,1,0
xaaaad,1,0,1,0
xaaaealaab,1,0,1,0
xaaahqaaaaaaayeaaaoagaa,1,0,1,0
xaaaulwaaaaar,1,0,1,0
xaaayrkaaaaaaaazaaaaaaaaaaaaaaaaaaaaaaaaaaaaaad,1,0,1,0
xaab,1,0,1,0
xaacffwaa,1,0,1,0
xaacioqbqfjiya,0,1,0,1
xaat,1,0,1,0
xaavydbamhulaw,1,0,1,0
xab,1,0,1,0
xabeag,1,0,1,0
xabgag,0,1,0,1
xabiacmarwbiaaqaaaacaqiaeaaaapscgp,1,0,1,0
xabibfgaftg,1,0,1,0
xabnahkaiabeag,1,0,1,0
xabs,1,0,1,0
xabzaaeaagidaqaaaaaaaaaaaaaabgcfcaidbaeqaaedawmcbamebwyhaqaa,0,1,0,1
xac,1,0,1,0
xacmdswwfb,1,0,1,0
xactly,1,0,1,0
xad,4,0,1,0
xadbaaeaagmbaqaaaaaaaaaaaaaabaubawccbgebaambaqaaaaaaaaaaaaaaaaec,1,0,1,0
xadcv,1,0,1,0
xaddbfsawgrzammevqc,1,0,1,0
xae,3,1,1,1
xaf,3,0,1,0
xafk,1,0,1,0
xafoangbuadwatgaa,1,0,1,0
xag,4,0,1,0
xagaawaiaafkc,1,0,1,0
xagd,0,10,0,1
xagob,1,0,1,0
xagp,5,0,1,0
xagvu,1,0,1,0
xagvuihrozxjliglzighpz,1,0,1,0
xahiqkdbfi,0,2,0,1
xaiaaaqaaaataqma,1,0,1,0
xaiep,1,0,1,0
xail,1,0,1,0
xailbvscjqvaaiufwqijbvcciwvvaimfvqijbvcciwvxaimfwailbvmcjwvvaigfvwipbvoc,1,0,1,0
xaj,2,0,1,0
xajea,1,0,1,0
xajgacycygeeaaaalqefaaqaaadwaqyabaaaac,1,0,1,0
xakb,1,0,1,0
xakm,1,0,1,0
xal,1,0,1,0
xalc,1,0,1,0
xalcalicrqcyateawalmamacxgdbasuabaaaac,1,0,1,0
xalf,1,0,1,0
xaly,1,0,1,0
xamax,0,2,0,1
xamh,1,0,1,0
xamj,1,0,1,0
xamjav,1,0,1,0
xaml,1,0,1,0
xammekhqwglujwbvczex,1,0,1,0
xamo,1,0,1,0
xan,3,0,1,0
xana,1,66,1,1
xanaax,0,2,0,1
xanadu,1,0,1,0
xanax,0,16,0,1
xander,18,2,1,1
xanfax,0,2,0,1
xanj,1,0,1,0
xannax,0,2,0,1
xanpax,0,2,0,1
xanrax,0,4,0,1
xansax,0,6,0,1
xantax,0,2,0,1
xanthia,0,4,0,1
xanthid,1,0,1,0
xanthidae,7,0,1,0
xanthodius,2,0,1,0
xanthoid,2,0,1,0
xanwax,0,6,0,1
xaofaw,1,0,1,0
xaog,2,0,1,0
xap,3,0,1,0
xapa,1,0,1,0
xapbtti,1,0,1,0
xapj,1,0,1,0
xaplbjid,1,0,1,0
xappawadzwfka,1,0,1,0
xapyhrn,2,0,1,0
xapz,1,0,1,0
xaqaaakaaad,1,0,1,0
xaqaakkhaaatbqaabaaaac,1,0,1,0
xaqlaa,1,0,1,0
xarcxfqtipc,0,2,0,1
xarowy,0,2,0,1
xasahuni,0,2,0,1
xasm,2,0,1,0
xasmhc,1,0,1,0
xaueaaaalqeiaaqaaadwaqwabaaaac,1,0,1,0
xaul,1,0,1,0
xavier,23,4,1,1
xaw,4,0,1,0
xawaa,1,0,1,0
xawqaaaataqaabaaaac,1,0,1,0
xax,1,0,1,0
xaxjlzcbfcxvpdmfszw,1,0,1,0
xay,1,0,1,0
xayaaakaaad,1,0,1,0
xazbpihe,0,2,0,1
xazbzbmv,1,0,1,0
xazio,1,0,1,0
xazlptm,1,0,1,0
xb,30,11,1,1
xbbh,0,2,0,1
xbdl,0,2,0,1
xbdw,1,2,1,1
xbe,2,0,1,0
xbetas,0,8,0,1
xbf,1,0,1,0
xbfe,1,0,1,0
xbffe,3,0,1,0
xbfff,2,0,1,0
xbfxx,1,0,1,0
xbj,0,2,0,1
xbjfuf,0,2,0,1
xbjy,1,0,1,0
xblavudizjytkz,1,0,1,0
xblr,0,2,0,1
xblxa,0,2,0,1
xbm,0,2,0,1
xbmpeo,0,1,0,1
xbmytkjpw,1,0,1,0
xbntfgqtrgv,1,0,1,0
xbody,0,12,0,1
xbox,3,0,1,0
xbp,1,0,1,0
xbss,2,0,1,0
xbt,0,2,0,1
xbv,1,0,1,0
xbwm,2,0,1,0
xby,1,0,1,0
xbz,0,2,0,1
xc,89,4,1,1
xca,1,0,1,0
xcahvw,0,6,0,1
xcak,1,0,1,0
xcangaxajcagqctab,1,0,1,0
xcanwayajgaggcvab,1,0,1,0
xcawv,1,0,1,0
xcdfpibpc,0,6,0,1
xcea,1,0,1,0
xcfee,2,0,1,0
xcg,1,116,1,1
xch,3,0,1,0
xchg,2,0,1,0
xcje,0,50,0,1
xcjgrsbdx,1,0,1,0
xcjhi,0,4,0,1
xcnrmzodasxųw,1,0,1,0
xcogtwvyz,1,0,1,0
xcom,1,0,1,0
xcore,0,2,0,1
xcowboy,0,6,0,1
xctid,1,0,1,0
xctiyl,2,0,1,0
xctwa,1,0,1,0
xctyr,2,0,1,0
xcui,1,0,1,0
xcv,1,0,1,0
xcvqob,0,2,0,1
xcxiwqy,1,0,1,0
xcyon,2,0,1,0
xd,12,62,1,1
xdajyckbaej,1,0,1,0
xdarn,0,2,0,1
xdb,1,0,1,0
xdc,1,0,1,0
xdcrxeqzkbtrr,0,1,0,1
xdd,2,2,1,1
xddczjmvk,1,0,1,0
xde,1,0,1,0
xdead,2,0,1,0
xdeadbaaf,2,0,1,0
xdeadbeef,1,0,1,0
xdehvwvbeuarkfqrts,1,0,1,0
xdf,1,0,1,0
xdfff,1,0,1,0
xdgcyayyaqaheabiamqbzcsdgkcib,1,0,1,0
xdjj,0,1,0,1
xdll,1,0,1,0
xdornm,2,0,1,0
xdpbpt,1,0,1,0
xdqyxdvh,1,0,1,0
xdr,3,0,1,0
xdr_array,1,0,1,0
xdrmem_create,2,0,1,0
xdsl,2,56,1,1
xdu,1,2,1,1
xduce,1,0,1,0
xdufzcpqkdian,1,0,1,0
xdvd,0,2,0,1
xdvi,4,0,1,0
xdxl,5,1,1,1
xdz,3,0,1,0
xdzbiqssoc,0,2,0,1
xdȃ邲aa,0,10,0,1
xe,14,2,1,1
xeaaaaaqaaagbaaaiagaacpcaabafapaphaaaaaaa,1,0,1,0
xeaaaap,1,0,1,0
xeaaad,1,0,1,0
xeaagibagqeawqfbgchbgu,2,0,1,0
xeaalyhaab,1,0,1,0
xeaywasagaafabcabyawgazafgahgbwaikacwcnaasakaakajqacgcwaaoamqak,1,0,1,0
xeb,3,0,1,0
xec,0,2,0,1
xed,0,178,0,1
xedit,1,0,1,0
xeeaaaa,1,0,1,0
xefffpedvgdt,1,0,1,0
xefgw,1,0,1,0
xegrpmlozeswcpswav,1,0,1,0
xegv,2,0,1,0
xehuwozu,0,2,0,1
xei,0,2,0,1
xeik,1,0,1,0
xeipc,1,0,1,0
xeiuqzxbjoiypxrnlwznceadbznlps,1,0,1,0
xem,0,2,0,1
xemacs,32,0,1,0
xemer,1,0,1,0
xena,4,0,1,0
xenical,6,0,1,0
xennavtfazzo,1,0,1,0
xenolink,1,0,1,0
xenon,51,0,1,0
xenophobe,1,0,1,0
xenophobia,6,2,1,1
xenophon,2,0,1,0
xenos,2,0,1,0
xeon,0,6,0,1
xepo,0,10,0,1
xerb,1,0,1,0
xerf,1,0,1,0
xerfhtduoq,0,2,0,1
xerography,0,2,0,1
xerox,26,5,1,1
xerxesrondoleaprutlandbiotiteholmesdelegablesteadfastgauzesiegmundatlantes,0,4,0,1
xes,0,54,0,1
xesa,1,0,1,0
xess,8,0,1,0
xet,1,0,1,0
xetapma,1,0,1,0
xeu,0,2,0,1
xevcp,1,0,1,0
xeyfq,0,2,0,1
xf,24,48,1,1
xfa,1,0,1,0
xfb,0,2,0,1
xfbdv,1,0,1,0
xfbwmevqxums,1,0,1,0
xfbywk,0,1,0,1
xfchlwpzynicu,1,0,1,0
xfcjl,0,4,0,1
xfdmaxywl,0,1,0,1
xfdo,2,0,1,0
xfe,3,0,1,0
xfeff,1,0,1,0
xfer,1,0,1,0
xferred,4,0,1,0
xferring,2,0,1,0
xff,46,0,1,0
xffduvq,1,0,1,0
xfff,2,0,1,0
xfffe,5,0,1,0
xffff,18,0,1,0
xffffffff,3,0,1,0
xffl,1,0,1,0
xfi,0,4,0,1
xfilw,2,0,1,0
xfl,3,0,1,0
xflwobeuyd_k,1,0,1,0
xfmonitr,1,0,1,0
xfmw,2,0,1,0
xfnlipdg,0,6,0,1
xfofnqpx,2,0,1,0
xfoh,1,2,1,1
xfornz,0,2,0,1
xforwarding,1,0,1,0
xfoulqml,0,2,0,1
xfoymdlcjigd,1,0,1,0
xfree,26,0,1,0
xfs,10,0,1,0
xft,4,0,1,0
xfu,2,0,1,0
xfuu,1,0,1,0
xfuv,1,0,1,0
xfx,1,0,1,0
xfxfbebpasbpy,1,0,1,0
xfyc,0,1,0,1
xg,9,6,1,1
xga,1,12,1,1
xgaamgaaaalgwaawhwaaiicaadjhqaayh,1,0,1,0
xgaeaaaalqefaaqaaadwaqgabaaaac,1,0,1,0
xgaowbu,2,0,1,0
xgasbmoaegtjabqeyaaubmgafqthabceyaaxbmgagqtiabkeyqabbmgahqtgabwexgabbmua,1,0,1,0
xgbaapigwakqbgqaaaataquabaaaapabbgaeaaaalqeeaaqaaadwaqgacaaaacygdwagap,1,0,1,0
xgbbukrcgbgeukg,1,0,1,0
xgcaafsfaaajaaaa,1,0,1,0
xgceaaaalqeiaaqaaadwaqwabaaaac,1,0,1,0
xgcraakhnghcb,1,0,1,0
xgcsns,1,0,1,0
xge,1,0,1,0
xgeaanubaaciaqaacqaaapocaaaeaaaaaaaaaciabaaaac,1,0,1,0
xgebowrcgtxeqqaaaataqiabaaaac,1,0,1,0
xgfbo,1,0,1,0
xgfbsoqk,0,8,0,1
xgfduusn,0,2,0,1
xgfevqtz,0,6,0,1
xgfgjf,2,0,1,0
xggaaaaaaaabaaaaaaaaaaaa,1,0,1,0
xgiaaaqaaaataqia,1,0,1,0
xgiaaeqdaabmwkz,1,0,1,0
xgih,1,0,1,0
xgiqbf,1,0,1,0
xgjbbv,1,0,1,0
xgjz,1,0,1,0
xgli,1,0,1,0
xglsawac,1,0,1,0
xgmaamcdaadiawaayqmaamodaadlawaazamaam,1,0,1,0
xgmq,1,0,1,0
xgmryo,0,1,0,1
xgmt,1,0,1,0
xgmw,1,0,1,0
xgngwsbt,1,0,1,0
xgog,1,0,1,0
xgot,1,0,1,0
xgqaaaaaaczfbaaaaaaaigaeaaaa,1,0,1,0
xgqaaiyeaachbaaaqwqaakweaacubaaarwqaaleeaacybaaaswqaaad,1,0,1,0
xgrs,2,0,1,0
xgsaamceewhvbhkb,1,0,1,0
xgscxpgareexh,1,0,1,0
xgt,1,0,1,0
xgtez,1,0,1,0
xguaabatbl,1,0,1,0
xguaadacbl,1,0,1,0
xguaaualbl,2,0,1,0
xguaucfxtibkqh,1,0,1,0
xgwkkeo,0,4,0,1
xgya,0,2,0,1
xgyaaaydaadmbgaacqaaapocaaaeaaaaaaaaaciabaaaac,1,0,1,0
xh,9,0,1,0
xhaoc,0,2,0,1
xhaustibleneuterfedorajuvenilecalicorigidcashewainu,0,8,0,1
xhaw,1,0,1,0
xhb,1,0,1,0
xhbgnkwa,1,0,1,0
xhbp,2,0,1,0
xhc,2,0,1,0
xhcnmgrw,1,0,1,0
xhdomtxk,0,1,0,1
xhe,1,0,1,0
xhewvyieleiedlbmvyyxrvcibcyxnl,0,1,0,1
xhg,0,2,0,1
xhgaaaaeaaaalqehaaqaaaataqmabwaaabgerwx,1,0,1,0
xhgaaaaeaaaalqehaaqaaaataqmabwaaabgetwuqa,1,0,1,0
xhgzp,2,0,1,0
xhhobv,1,0,1,0
xhiohuzplfc,1,0,1,0
xhkzmshu,1,0,1,0
xhnvq,1,0,1,0
xhoaamgaaaalgwaakrsaapebaaamhaaawrwaapoaaaaaaaaaaaaaaad,1,0,1,0
xhoser,1,0,1,0
xhost,4,0,1,0
xhqcbwaaabgelwmubvwbcqqhaaaa,1,0,1,0
xhqcxtj,0,6,0,1
xhsk,1,0,1,0
xhtml,0,32,0,1
xhw,1,0,1,0
xhy,3,2,1,1
xhyaaaaeaaaalqegaaqaaaataqmabwaaabge,1,0,1,0
xhyaaaaeaaaalqehaaqa,1,0,1,0
xhyaaaaeaaaalqehaaqaaaataqmabwaaabgenaxkbsadxwueaaaalqeeaaqa,1,0,1,0
xhyavweqabaa,3,0,1,0
xhycbwaaabgepwm,1,0,1,0
xhzpt,0,2,0,1
xhzqh,0,2,0,1
xi,32,26,1,1
xia,2,2,1,1
xiaaaaaaaaaaaaaaaaaaaajafialgagaeoayqbuahma,1,0,1,0
xiaaaaaaaaayabxaguacwb,1,0,1,0
xiaaaataaaafaaaabuaaaawaaaafwaa,1,0,1,0
xiaeqas,1,0,1,0
xiaggasahkaegb,2,0,1,0
xiang,3,0,1,0
xiao,7,0,1,0
xiaodong,1,0,1,0
xiaofeng,3,0,1,0
xiaolan,1,0,1,0
xiaoliang,1,0,1,0
xiaoping,1,0,1,0
xiaoqi,2,0,1,0
xiaoxinzhen,0,2,0,1
xiaoying,1,0,1,0
xiaoyu,1,0,1,0
xiazqasageaewbfabyaxaaaafkahgbxaisadacoaasakqakajyacgcyaaoamgakai,1,0,1,0
xichang,1,0,1,0
xici,0,2,0,1
xico,1,0,1,0
xid,1,0,1,0
xidkvs,1,0,1,0
xidzfthaxx,1,0,1,0
xie,2,0,1,0
xiebmyk,1,0,1,0
xig,3,0,1,0
xihcnrjcf,1,0,1,0
xii,13,0,1,0
xiii,11,0,1,0
xildrgsg,1,0,1,0
xilinx,23,0,1,0
xilrw,1,0,1,0
xilunireviqcalowa,0,2,0,1
xin,8,0,1,0
xinetd,2,0,1,0
xinu,1,0,1,0
xiong,4,0,1,0
xipaagbaegbaigbakw,1,0,1,0
xiphocaridina,1,0,1,0
xiqwp,4,0,1,0
xirc,1,0,1,0
xirq,2,0,1,0
xisaka,0,2,0,1
xit,3,0,1,0
xiula,2,0,1,0
xiv,12,0,1,0
xivqa,0,2,0,1
xix,2,0,1,0
xixe,1,0,1,0
xj,14,2,1,1
xja,1,0,1,0
xjbdv,1,0,1,0
xjd,1,0,1,0
xje,1,0,1,0
xjg,1,0,1,0
xjga,1,0,1,0
xjheskw,0,2,0,1
xjkeu,1,0,1,0
xjl,1,0,1,0
xjljswn,1,0,1,0
xjnygxia,1,0,1,0
xjqcdisvqnlekajxriqcb,1,0,1,0
xjqo,1,0,1,0
xjrx,2,0,1,0
xjsixaqxscyx,1,0,1,0
xjt,2,0,1,0
xjut,1,0,1,0
xjw,1,0,1,0
xjwbntv,0,2,0,1
xjwxfrnswq,2,0,1,0
xjxcacaaaaybfsi,1,0,1,0
xjzin,1,0,1,0
xk,3,28,1,1
xkaaoazaadkgqaamaaaaaawaaaaaaaaaiaaaacamaaaaaaw,1,0,1,0
xkavqaaaksaaabiaaaayaaaafsaaqbx,1,0,1,0
xkaxyjbgftcjh,1,0,1,0
xkbscrf,0,2,0,1
xkbzprurz,1,0,1,0
xkckkntfwnznpel,1,0,1,0
